customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2305-VTHUZ,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.42,1246.07,No
3699-PHBQF,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.98,622.74,No
1741-KLEBV,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,651.68,Yes
7155-AIOHN,Male,0,No,Yes,54,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.37,4278.65,Yes
3637-JRRSD,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),73.85,1324.92,No
5499-WVPTJ,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),72.36,386.0,No
8607-TGBSA,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.77,243.81,Yes
1415-FVPPC,Male,1,Yes,No,1,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.98,74.98,Yes
2963-FXCYI,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.35,929.8,Yes
2543-XZIOI,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,56.15,239.53,Yes
4428-QCGGU,Female,1,Yes,Yes,60,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,54.91,3105.63,No
5373-ZOFPE,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.68,4467.75,No
9522-JGMAA,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.82,4288.91,No
0535-NOATP,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.94,577.01,No
3107-VDBME,Female,0,Yes,No,55,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.09,2737.29,No
8634-XMEPF,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.88,1370.2,No
9574-ADCRW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,58.58,151.25,Yes
6794-QVVKX,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,81.16,3064.35,Yes
9185-AYHZQ,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.23,81.23,Yes
7645-TYYZN,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.9,925.92,No
0821-DTIDE,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.36,1020.42,Yes
5301-CTEMJ,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.09,1077.78,Yes
9207-XDOGO,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),106.11,6580.29,No
3265-AILRC,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.46,4810.83,No
4227-NDMMZ,Female,1,No,Yes,65,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.18,4356.79,Yes
1419-KXOCN,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.4,6399.09,No
1220-SCTHY,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.27,1265.85,No
0050-UAMXL,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.12, ,No
4537-LYIQN,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,38.08,Yes
6397-GQQAB,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.35,74.35,Yes
9184-AGZBC,Male,1,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.86,4176.64,No
3228-LODXA,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.78,313.94,No
5046-MLAYL,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,62.72,565.68,No
8511-IPTOV,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),75.36,3805.75,No
9131-SRNHE,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),76.44,3222.8,No
4776-UGMQS,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.46,591.95,No
2152-ODSGT,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.62,2873.03,No
4635-YVEOL,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,101.68,5435.98,No
0744-SJLBQ,Female,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.82,5769.51,No
8493-WMTKR,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,106.6,5759.3,No
8737-LMIOR,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,96.95,4738.24,No
3564-ZLJGN,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.64,3538.61,No
3722-EVCJO,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),69.43,206.55,No
1495-PCGSO,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),85.28,663.39,No
1932-GXCFA,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.47,1121.34,No
4106-ZDEBP,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.33,6507.24,No
7926-KQJQN,Male,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1243.43,No
6088-XXODT,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.41,5516.06,Yes
4823-ZUGUY,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.16,1228.42,Yes
5255-OJPQW,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.64,4859.47,No
2004-NZZBB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),104.76,119.64,No
3967-KPZWY,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.75,792.09,No
6388-SZXAR,Female,1,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.27,6542.73,Yes
7757-NXBCG,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.18,124.88,No
2151-NRBDN,Female,0,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.36,5974.43,No
6543-RKHLR,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.15,5241.01,No
7934-OKABH,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,947.74,No
0219-PUTTM,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),77.18,1098.87,No
3335-BMMTG,Male,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,63.43,2912.33,No
6098-WVPBV,Female,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.39,1573.66,No
4804-SYQVC,Male,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.92,1102.46,Yes
0219-LLXCK,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.78,1811.65,No
6956-KWZAT,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,83.39,4743.33,No
3494-HTMQO,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,67.38,67.38,Yes
4027-ZUWQV,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.78,174.16,Yes
7537-OHNFX,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.84,2451.52,Yes
5358-XWEMG,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,66.78,Yes
0746-GHGVL,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.17,4741.93,Yes
5443-WCESH,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.88,1295.45,Yes
4950-KTIPO,Male,1,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.26,1459.11,No
4035-GWHUV,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.5,4015.5,No
1912-TFVSQ,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.92,1476.74,Yes
2389-XMTWY,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.81,532.71,Yes
1207-RGWKC,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.79,5333.41,No
1278-KHKBL,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,64.08,2422.5,Yes
8518-EVQPL,Male,1,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.27,3241.47,Yes
1031-MPASD,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.52,271.33,No
3217-ZMREW,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.64,5296.49,No
8208-AXRWC,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),95.87,1228.94,No
5537-LLEWU,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,97.36,97.36,Yes
3525-FKVNC,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.97,3254.04,No
7316-KHTFX,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),105.05,6548.27,No
4855-BGIOU,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.44,941.41,No
4404-ZXCII,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.56,1235.84,No
5330-NJEUU,Male,1,Yes,Yes,4,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,69.9,205.27,No
0091-AXLTF,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.02,4057.5,No
7453-VPFCD,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.23,4931.63,No
5763-SKOXP,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.63,4553.39,No
5788-JKIZQ,Male,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.03,2703.62,No
2839-RQETU,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.64,1024.37,No
4752-POYHI,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),86.05,677.37,Yes
3724-GPQQS,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,104.0,689.56,No
3071-EPVKV,Female,1,No,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),76.63,5089.37,No
5022-HVRMA,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.24,96.62,Yes
3047-ZRHXV,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),89.46,89.46,No
7167-DNIKP,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,104.35,3834.2,Yes
5233-QNZQA,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.56,22.56,Yes
3051-QWVAL,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),74.7,5171.18,No
9851-GSOGN,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.2,6760.14,No
8404-XHSTL,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),63.14,394.02,No
7765-TZIBR,Female,1,No,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.31,7082.28,No
0223-SJPFI,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,82.33,1071.97,Yes
7577-ZVRET,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.84,34.29,Yes
5137-NQSDR,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,110.03,3408.15,No
1552-HLCBU,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.82,4139.14,Yes
6011-HZVNM,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0, ,No
3342-LTLTG,Male,1,No,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,97.3,3910.43,No
6028-VVTZI,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.67,169.81,Yes
2751-CNQCD,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),52.89,1810.94,No
5962-NPMWT,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.97,21.97,No
0079-GTQVL,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,106.46,5666.25,Yes
9655-HOVRW,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.42,4033.49,No
9327-JLUTK,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.9,391.38,Yes
3432-TJOMM,Female,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.91,1612.84,No
4164-IVQYE,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.61,3009.35,Yes
8012-EVUQT,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,100.57,543.63,No
5334-XUGHV,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.67,5724.24,No
5194-QYGBF,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,812.06,No
9842-KJPTS,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.37,485.47,No
0967-PRXYW,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,99.0,6191.32,No
0365-KXFJF,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),116.08,5309.32,Yes
9564-IGQLY,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,76.72,4118.62,No
5781-BENUJ,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.66,175.72,No
9193-IDQUB,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,98.46,179.54,No
5066-DICEU,Female,0,Yes,No,69,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.17,4171.77,No
7993-QUQSF,Female,1,Yes,No,10,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.47,855.75,No
0926-BVGLB,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.83,384.2,Yes
4990-CNPQS,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.29,5096.09,No
3433-YYIKE,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.96,5367.96,No
4151-JMEKO,Female,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.09,5110.06,No
4346-JBATW,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,76.22,2875.34,No
0355-AGEVQ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,103.07,6934.26,Yes
6323-IULEH,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,89.2,302.21,No
6201-SKAAH,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.41,68.41,Yes
7171-MEAIT,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),71.65,2302.74,No
9105-KXDAA,Female,1,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.04,26.2,Yes
5141-IBETQ,Female,1,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.26,982.09,No
9829-HTKMM,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),83.24,3956.35,No
8417-TNBVP,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.91,234.63,Yes
0786-MYRAG,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.43,878.71,No
3972-WGZYP,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.92,5416.59,No
3906-JLNVK,Male,1,No,No,59,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,64.22,3615.0,No
0897-JDEXR,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),75.01,75.01,No
5917-EZCRD,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,75.07,4689.02,No
7092-ABZKO,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,85.93,818.75,Yes
6087-AJQRP,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.58,1191.16,No
1503-GIZCT,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,78.85,5326.01,No
4414-ZQGNO,Female,1,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.75,1423.66,No
4582-AHRBZ,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.85,142.61,Yes
3402-KXFSN,Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),111.45,874.12,Yes
6547-XSXZY,Female,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,82.94,4013.56,Yes
9277-LGHQC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.12,21.12,Yes
5665-LLDUI,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.69,98.69,Yes
0144-WXJFF,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.84,5157.52,Yes
4474-VCNEO,Male,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.38,59.36,Yes
8276-DUXJW,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.35,5604.3,Yes
9917-HIBNT,Male,0,No,No,33,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.65,1945.54,No
